IdCliente,Fecha Nacimiento,Actividad Laboral,Estado Civil,Nivel Educacional,Tiene Mora,Saldo Medio Anual,Tiene Crédito Hipotecario,Tiene Crédito de Consumo,Medio de Contacto Preferente,Contactos con su Ejecutivo,Tiene Inversiones
44066,4/28/1982,Trabajador Dependiente,Soltero,Universitario,No,1036000,Si,No,Celular,0,No
44067,4/28/1976,Trabajador Dependiente,Soltero,Universitario,No,5533000,Si,No,Celular,0,No
44068,4/28/1985,Trabajador Dependiente,Soltero,Universitario,Si,-380000,No,No,Celular,0,No
44069,4/28/1975,Técnico,Soltero,Técnico Profesional,No,35000,Si,No,Celular,0,No
44070,4/28/1978,Trabajador Dependiente,Soltero,Enseñanza Media,No,5000,No,Si,Celular,0,No
44071,4/28/1976,Trabajador Dependiente,Soltero,Enseñanza Media,No,88000,Si,No,Celular,0,No
44072,4/28/1983,Trabajador Dependiente,Soltero,Técnico Profesional,No,342000,No,No,Celular,0,No
44073,4/28/1980,Trabajador Dependiente,Soltero,Universitario,No,192000,No,No,Fono Particular,0,No
44074,4/28/1983,Obrero,Casado,Enseñanza Básica,No,0,No,No,Celular,0,No
44075,4/28/1980,Técnico,Soltero,Técnico Profesional,No,102000,No,Si,Celular,0,No
44076,4/28/1978,Trabajador Dependiente,Casado,Universitario,No,4280000,No,Si,Celular,0,No
44077,4/28/1975,Gerente,Soltero,Técnico Profesional,No,314000,No,Si,Celular,0,No
44078,4/28/1990,Trabajador Independiente,Soltero,Universitario,No,-44000,No,Si,Celular,0,No
44079,4/28/1981,Obrero,Casado,Enseñanza Media,No,101000,No,Si,Celular,0,No
44080,4/28/1981,Técnico,Soltero,Técnico Profesional,No,218000,No,Si,Celular,0,No
44081,4/28/1977,Gerente,Soltero,Universitario,No,1923000,No,Si,Celular,0,No
44082,4/28/1983,Trabajador Dependiente,Soltero,Enseñanza Media,No,0,No,Si,Celular,0,No
44083,4/28/1981,Trabajador Dependiente,Soltero,Enseñanza Media,No,2000,No,No,Celular,0,No
44084,4/28/1983,Técnico,Soltero,Técnico Profesional,No,0,No,Si,Celular,0,No
44085,4/28/1987,Obrero,Soltero,Enseñanza Media,Si,-220000,No,No,Celular,0,No
44086,4/28/1978,Técnico,Divorciado,Técnico Profesional,No,86000,No,Si,Celular,0,No
44087,4/28/1976,Trabajador Dependiente,Casado,Enseñanza Media,No,142000,Si,No,Celular,0,No
44088,4/28/1976,Trabajador Dependiente,Soltero,Universitario,No,628000,No,No,Celular,0,No
44089,4/28/1983,Obrero,Soltero,Enseñanza Media,No,0,No,No,Fono Particular,0,No
44090,4/28/1983,Trabajador Dependiente,Soltero,Universitario,No,495000,No,No,Celular,0,No
44091,4/28/1980,Técnico,Soltero,Técnico Profesional,No,3000,No,No,Celular,0,No
44092,4/28/1984,Técnico,Soltero,Técnico Profesional,No,-55000,Si,Si,Celular,0,No
44093,4/28/1983,Gerente,Soltero,Universitario,No,1098000,Si,Si,Celular,0,No
44094,4/28/1977,Trabajador Dependiente,Casado,Universitario,No,267000,No,No,Celular,0,No
44095,4/28/1983,Obrero,Casado,Enseñanza Básica,No,0,No,No,Celular,0,No
44096,4/28/1977,Trabajador Dependiente,Soltero,Universitario,No,402000,No,Si,Celular,0,No
44097,4/28/1981,Trabajador Dependiente,Soltero,Universitario,No,218000,No,Si,Celular,0,No
44098,4/28/1978,Técnico,Soltero,Técnico Profesional,No,437000,No,Si,Celular,0,No
44099,4/28/1982,Técnico,Soltero,Técnico Profesional,No,226000,No,No,Celular,0,No
44100,4/28/1980,Trabajador Dependiente,Soltero,Enseñanza Media,No,111000,No,Si,Celular,0,No
44101,4/28/1979,Trabajador Dependiente,Soltero,Universitario,No,913000,Si,No,Celular,0,No
44102,4/28/1981,Trabajador Dependiente,Soltero,Universitario,No,4718000,No,No,Celular,0,Si
44103,4/28/1982,Trabajador Dependiente,Soltero,Universitario,No,1747000,Si,No,Celular,0,Si
44104,4/28/1975,Trabajador Dependiente,Soltero,Universitario,No,674000,No,No,Celular,0,No
44105,4/28/1986,Trabajador Dependiente,Casado,Enseñanza Media,Si,-282000,Si,Si,Celular,0,No
44106,4/28/1975,Trabajador Dependiente,Soltero,Universitario,No,368000,No,No,Fono Particular,0,No
44107,4/28/1980,Trabajador Dependiente,Soltero,Universitario,No,156000,Si,Si,Celular,0,No
44108,4/28/1980,Gerente,Soltero,Universitario,No,1272000,Si,No,Celular,0,No
44109,4/28/1983,Trabajador Dependiente,Casado,Enseñanza Media,No,0,Si,No,Celular,0,No
44110,4/28/1980,Empresario,Casado,Universitario,No,30000,Si,No,Celular,0,No
44111,4/28/1980,Trabajador Dependiente,Casado,Enseñanza Básica,No,669000,Si,No,Celular,0,No
44112,4/28/1982,Trabajador Dependiente,Soltero,Universitario,No,1693000,No,No,Celular,0,No
44113,4/28/1982,Trabajador Dependiente,Soltero,Universitario,No,289000,No,No,Celular,0,No
44114,4/28/1977,Trabajador Independiente,Soltero,Universitario,No,42000,Si,No,Celular,1,No
44115,4/28/1976,Trabajador Dependiente,Soltero,Universitario,No,295000,No,No,Celular,0,No
44116,4/28/1983,Trabajador Dependiente,Soltero,Universitario,No,801000,No,No,Celular,0,Si
44117,4/28/1975,Trabajador Dependiente,Soltero,Universitario,No,1871000,No,No,Celular,0,Si
44118,4/28/1983,Trabajador Dependiente,Soltero,Universitario,No,594000,No,No,Celular,0,Si
44119,4/28/1982,Trabajador Dependiente,Soltero,Universitario,No,1189000,No,No,Celular,0,Si
44120,4/28/1981,Trabajador Dependiente,Soltero,Universitario,No,389000,No,No,Celular,0,Si
44121,4/28/1981,Gerente,Soltero,Universitario,No,362000,No,No,Celular,0,No
44122,4/28/1979,Técnico,Soltero,Técnico Profesional,No,139000,No,Si,Celular,1,No
44123,4/28/1983,Trabajador Dependiente,Soltero,Universitario,No,2007000,No,No,Celular,0,Si
44124,4/28/1975,Trabajador Dependiente,Soltero,Universitario,No,4859000,No,No,Celular,0,Si
44125,4/28/1980,Trabajador Dependiente,Soltero,Universitario,No,1857000,Si,No,Celular,6,Si
44126,4/28/1983,Trabajador Dependiente,Soltero,Universitario,No,4599000,No,No,Fono Particular,0,No
44127,4/28/1978,Trabajador Dependiente,Soltero,Universitario,No,293000,No,No,Celular,0,No
44128,4/28/1980,Trabajador Dependiente,Soltero,Enseñanza Básica,No,129000,No,No,Celular,0,No
44129,4/28/1983,Trabajador Dependiente,Soltero,Enseñanza Media,No,108000,No,No,Celular,0,No
44130,4/28/1981,Trabajador Dependiente,Soltero,Técnico Profesional,No,722000,No,No,Fono Particular,0,Si
44131,4/28/1983,Trabajador Independiente,Soltero,Técnico Profesional,No,1179000,No,No,Celular,5,No
44132,4/28/1978,Trabajador Dependiente,Soltero,Universitario,No,3713000,No,No,Celular,3,Si
44133,4/28/1979,Trabajador Dependiente,Casado,Universitario,No,2551000,No,No,Celular,0,Si
44134,4/28/1980,Trabajador Dependiente,Soltero,Técnico Profesional,No,12000,No,No,Celular,0,No
44135,4/28/1982,Trabajador Dependiente,Soltero,Universitario,No,2206000,Si,No,Celular,0,No
44136,4/28/1983,Gerente,Soltero,Universitario,No,6246000,No,No,Celular,0,No
44137,4/28/1980,Trabajador Dependiente,Soltero,Universitario,No,3630000,No,No,Fono Particular,0,Si
44138,4/28/1978,Técnico,Soltero,Técnico Profesional,No,266000,No,Si,Celular,0,No
44139,4/28/1977,Trabajador Dependiente,Soltero,Universitario,No,1185000,No,No,Celular,0,No
44140,4/28/1982,Trabajador Dependiente,Soltero,Universitario,No,505000,No,No,Celular,0,Si
44141,4/28/1975,Trabajador Dependiente,Soltero,Universitario,No,548000,No,Si,Celular,0,No
44142,4/28/1977,Trabajador Dependiente,Soltero,Universitario,No,285000,No,No,Celular,0,No
44143,4/28/1981,Trabajador Dependiente,Divorciado,Universitario,No,1694000,No,No,Celular,0,No
44144,4/28/1979,Gerente,Soltero,Universitario,No,1129000,No,No,Celular,0,No
44145,4/28/1979,Trabajador Dependiente,Soltero,Enseñanza Básica,No,373000,Si,No,Celular,0,Si
44146,4/28/1975,Trabajador Dependiente,Soltero,Enseñanza Media,No,53000,Si,No,Celular,0,No
44147,4/28/1978,Trabajador Dependiente,Soltero,Universitario,No,14657000,Si,No,Celular,0,No
44148,4/28/1979,Trabajador Independiente,Soltero,Universitario,No,931000,Si,No,Celular,4,No
44149,4/28/1983,Trabajador Dependiente,Soltero,Universitario,No,1116000,Si,No,Celular,3,No
44150,4/28/1978,Trabajador Dependiente,Casado,Universitario,No,914000,Si,No,Celular,0,No
44151,4/28/1979,Trabajador Dependiente,Casado,Enseñanza Media,No,121000,Si,No,Celular,3,No
44152,4/28/1976,Trabajador Dependiente,Soltero,Universitario,No,286000,Si,No,Celular,0,No
44153,4/28/1979,Trabajador Dependiente,Soltero,Universitario,No,715000,No,No,Celular,0,No
44154,4/28/1976,Trabajador Dependiente,Soltero,Técnico Profesional,No,277000,No,No,Celular,0,No
44155,4/28/1979,Trabajador Dependiente,Soltero,Universitario,No,760000,Si,No,Celular,2,Si
44156,4/28/1977,Trabajador Dependiente,Soltero,Universitario,No,222000,No,No,Celular,0,No
44157,4/28/1981,Trabajador Dependiente,Soltero,Universitario,No,425000,No,No,Celular,0,No
44158,4/28/1982,Trabajador Dependiente,Soltero,Universitario,No,343000,No,No,Celular,0,No
44159,4/28/1981,Trabajador Dependiente,Soltero,Universitario,No,1199000,No,No,Celular,0,Si
44160,4/28/1981,Trabajador Dependiente,Soltero,Universitario,No,7103000,Si,No,Celular,1,Si
44161,4/28/1979,Técnico,Casado,Técnico Profesional,No,517000,No,No,Celular,0,No
44162,4/28/1983,Trabajador Dependiente,Soltero,Universitario,No,1116000,Si,No,Celular,5,No
44163,4/28/1981,Trabajador Dependiente,Soltero,Universitario,No,938000,No,No,Celular,0,Si
44164,4/28/1981,Trabajador Dependiente,Soltero,Universitario,No,1847000,No,No,Celular,0,No
44165,4/28/1977,Trabajador Dependiente,Casado,Universitario,No,906000,No,No,Celular,0,Si
44166,4/28/1976,Trabajador Dependiente,Soltero,Universitario,No,304000,No,No,Celular,0,No
44167,4/28/1980,Trabajador Dependiente,Soltero,Técnico Profesional,No,3000,No,No,Celular,0,No
44168,4/28/1981,Trabajador Dependiente,Soltero,Técnico Profesional,No,92000,No,No,Celular,0,No
44169,4/28/1976,Gerente,Soltero,Universitario,No,808000,No,No,Celular,0,No
44170,4/28/1976,Gerente,Soltero,Universitario,No,430000,No,Si,Celular,0,No
44171,4/28/1981,Trabajador Dependiente,Soltero,Universitario,No,326000,No,No,Celular,0,No
44172,4/28/1975,Gerente,Soltero,Universitario,No,530000,No,No,Celular,0,No
44173,4/28/1983,Gerente,Soltero,Universitario,No,1602000,Si,No,Celular,0,No
44174,4/28/1980,Gerente,Soltero,Universitario,No,1317000,No,No,Celular,0,Si
44175,4/28/1976,Trabajador Dependiente,Soltero,Universitario,No,241000,No,No,Celular,0,No
44176,4/28/1979,Trabajador Dependiente,Soltero,Universitario,No,220000,No,No,Celular,0,No
44177,4/28/1979,Trabajador Dependiente,Casado,Universitario,No,103000,No,No,Celular,0,No
44178,4/28/1979,Gerente,Soltero,Universitario,No,2506000,No,No,Celular,0,Si
44179,4/28/1983,Trabajador Dependiente,Casado,Universitario,No,4923000,Si,Si,Celular,12,No
44180,4/28/1983,Trabajador Dependiente,Soltero,Universitario,No,1116000,Si,No,Celular,0,No
44181,4/28/1982,Trabajador Dependiente,Soltero,Universitario,No,1099000,No,No,Celular,0,No
44182,4/28/1977,Trabajador Independiente,Soltero,Universitario,No,42000,Si,No,Celular,0,No
44183,4/28/1980,Obrero,Soltero,Enseñanza Media,No,84000,Si,No,Celular,0,No
44184,4/28/1982,Trabajador Dependiente,Soltero,Técnico Profesional,No,2503000,No,No,Celular,0,No
44185,4/28/1979,Trabajador Dependiente,Soltero,Universitario,No,760000,Si,No,Celular,0,No
44186,4/28/1976,Trabajador Dependiente,Soltero,Universitario,No,1231000,Si,No,Celular,0,Si
44187,4/28/1979,Trabajador Dependiente,Soltero,Universitario,No,3730000,Si,No,Celular,0,Si
44188,4/28/1975,Trabajador Dependiente,Soltero,Universitario,No,431000,Si,No,Celular,12,No
44189,4/28/1980,Trabajador Dependiente,Soltero,Universitario,No,3000,Si,Si,Celular,0,No
44190,4/28/1976,Trabajador Dependiente,Soltero,Universitario,No,1312000,Si,No,Celular,0,No
44191,4/28/1975,Trabajador Dependiente,Soltero,Universitario,No,1790000,No,No,Celular,3,No
44192,4/28/1980,Obrero,Soltero,Enseñanza Básica,No,147000,Si,No,Celular,2,No
44193,4/28/1979,Trabajador Dependiente,Soltero,Universitario,No,319000,Si,No,Celular,0,No
44194,4/28/1976,Trabajador Dependiente,Soltero,Universitario,No,538000,Si,No,Celular,0,No
44195,4/28/1979,Técnico,Soltero,Técnico Profesional,No,184000,Si,Si,Celular,0,No
44196,4/28/1976,Gerente,Soltero,Universitario,No,943000,No,No,Celular,0,Si
44197,4/28/1983,Técnico,Soltero,Técnico Profesional,No,0,Si,No,Celular,0,No
44198,4/28/1975,Trabajador Dependiente,Soltero,Enseñanza Media,No,8000,No,No,Celular,0,No
44199,4/28/1983,Obrero,Soltero,Enseñanza Media,No,0,No,No,Celular,0,No
44200,4/28/1975,Trabajador Dependiente,Soltero,Universitario,No,7604000,No,No,Celular,0,No
44201,4/28/1977,Trabajador Dependiente,Soltero,Universitario,No,771000,No,No,Celular,0,No
44202,4/28/1982,Trabajador Dependiente,Soltero,Universitario,No,316000,No,No,Celular,0,No
44203,4/28/1975,Gerente,Soltero,Universitario,No,1259000,No,No,Celular,0,No
44204,4/28/1977,Gerente,Casado,Universitario,No,4461000,No,No,Celular,0,Si
44205,4/28/1982,Trabajador Dependiente,Soltero,Enseñanza Media,No,82000,No,Si,Celular,0,No
44206,4/28/1977,Trabajador Dependiente,Soltero,Universitario,No,654000,No,No,Celular,0,No
44207,4/28/1976,Trabajador Dependiente,Soltero,Universitario,No,1420000,No,No,Celular,0,No
44208,4/28/1977,Trabajador Dependiente,Soltero,Universitario,No,303000,No,No,Celular,0,No
44209,4/28/1981,Trabajador Dependiente,Soltero,Técnico Profesional,No,839000,No,No,Celular,2,No
44210,4/28/1978,Trabajador Dependiente,Casado,Enseñanza Media,No,50000,Si,No,Emailing,0,No
44211,4/28/1990,Obrero,Casado,Enseñanza Media,No,-7000,Si,No,Celular,0,No
44212,4/28/1978,Trabajador Dependiente,Soltero,Enseñanza Media,No,122000,Si,No,Emailing,0,No
44213,4/28/1982,Trabajador Dependiente,Casado,Enseñanza Media,No,55000,Si,Si,Emailing,0,No
44214,4/28/1978,Trabajador Dependiente,Soltero,Enseñanza Media,No,131000,Si,Si,Emailing,0,No
44215,4/28/1979,Trabajador Dependiente,Soltero,Universitario,No,787000,Si,No,Emailing,0,No
44216,4/28/1983,Obrero,Soltero,Enseñanza Media,No,0,Si,No,Celular,0,No
44217,4/28/1982,Empresario,Casado,Universitario,No,37000,Si,Si,Emailing,0,No
44218,4/28/1976,Trabajador Dependiente,Soltero,Enseñanza Media,No,61000,Si,No,Emailing,0,No
44219,4/28/1977,Trabajador Dependiente,Soltero,Enseñanza Media,No,96000,Si,No,Emailing,0,No
44220,4/28/1982,Trabajador Dependiente,Casado,Enseñanza Media,No,10000,Si,No,Emailing,0,No
44221,4/28/1981,Trabajador Dependiente,Soltero,Universitario,No,722000,Si,No,Emailing,0,No
44222,4/28/1983,Trabajador Dependiente,Casado,Universitario,No,1782000,Si,No,Emailing,0,No
44223,4/28/1985,Obrero,Soltero,Enseñanza Media,No,-191000,Si,No,Celular,0,No
44224,4/28/1983,Obrero,Casado,Enseñanza Media,Si,-306000,Si,No,Celular,0,No
44225,4/28/1979,Trabajador Dependiente,Soltero,Universitario,No,895000,Si,No,Emailing,0,No
44226,4/28/1977,Trabajador Dependiente,Casado,Universitario,No,168000,Si,No,Emailing,0,No
44227,4/28/1990,Técnico,Soltero,Técnico Profesional,No,-80000,Si,Si,Emailing,0,No
44228,4/28/1977,Trabajador Dependiente,Casado,Universitario,No,285000,Si,No,Emailing,0,No
44229,4/28/1976,Trabajador Dependiente,Soltero,Universitario,No,1429000,Si,No,Emailing,0,No
44230,4/28/1982,Trabajador Dependiente,Casado,Universitario,No,172000,Si,No,Emailing,0,No
44231,4/28/1975,Trabajador Dependiente,Soltero,Universitario,No,1790000,No,No,Emailing,0,No
44232,4/28/1979,Trabajador Dependiente,Soltero,Universitario,No,229000,Si,No,Emailing,0,No
44233,4/28/1981,Trabajador Dependiente,Soltero,Universitario,No,407000,Si,No,Emailing,0,No
44234,4/28/1975,Trabajador Dependiente,Soltero,Universitario,No,2096000,Si,No,Emailing,0,No
44235,4/28/1987,Obrero,Casado,Enseñanza Básica,Si,-589000,Si,No,Celular,0,No
44236,4/28/1980,Trabajador Dependiente,Soltero,Enseñanza Media,No,120000,Si,No,Emailing,0,No
44237,4/28/1990,Trabajador Dependiente,Soltero,Enseñanza Media,No,-268000,Si,No,Emailing,0,No
44238,4/28/1983,Trabajador Dependiente,Soltero,Universitario,No,99000,Si,Si,Emailing,0,No
44239,4/28/1981,Obrero,Soltero,Enseñanza Básica,No,155000,Si,No,Celular,0,No
44240,4/28/1982,Trabajador Dependiente,Soltero,Universitario,No,352000,Si,No,Emailing,0,No
44241,4/28/1975,Trabajador Independiente,Soltero,Técnico Profesional,No,17000,Si,No,Emailing,0,No
44242,4/28/1982,Trabajador Dependiente,Casado,Universitario,No,316000,Si,Si,Emailing,0,No
44243,4/28/1978,Obrero,Casado,Enseñanza Media,No,77000,Si,No,Celular,0,No
44244,4/28/1978,Trabajador Dependiente,Soltero,Universitario,No,815000,Si,No,Emailing,0,No
44245,4/28/1980,Trabajador Dependiente,Casado,Universitario,No,300000,Si,Si,Emailing,0,No
44246,4/28/1990,Trabajador Dependiente,Soltero,Enseñanza Media,No,-61000,Si,No,Emailing,0,No
44247,4/28/1978,Trabajador Dependiente,Soltero,Universitario,No,491000,Si,No,Emailing,0,No
44248,4/28/1977,Trabajador Dependiente,Soltero,Universitario,No,6000,Si,Si,Emailing,0,No
44249,4/28/1983,Técnico,Soltero,Técnico Profesional,No,468000,Si,No,Emailing,0,No
44250,4/28/1978,Trabajador Dependiente,Soltero,Universitario,No,1139000,Si,No,Emailing,0,No
44251,4/28/1983,Obrero,Soltero,Enseñanza Media,No,0,Si,No,Celular,0,No
44252,4/28/1982,Obrero,Casado,Enseñanza Media,No,109000,Si,No,Celular,0,No
44253,4/28/1978,Trabajador Dependiente,Soltero,Universitario,No,1400000,Si,Si,Emailing,0,No
44254,4/28/1978,Trabajador Dependiente,Soltero,Enseñanza Media,No,32000,Si,No,Emailing,0,No
44255,4/28/1976,Trabajador Dependiente,Casado,Enseñanza Media,No,16000,Si,No,Emailing,0,No
44256,4/28/1981,Técnico,Soltero,Técnico Profesional,No,2000,Si,Si,Emailing,0,No
44257,4/28/1976,Trabajador Dependiente,Soltero,Universitario,No,304000,No,No,Emailing,0,No
44258,4/28/1975,Trabajador Dependiente,Soltero,Enseñanza Media,Si,53000,Si,No,Emailing,0,No
44259,4/28/1982,Trabajador Dependiente,Soltero,Universitario,No,640000,Si,No,Emailing,0,No
44260,4/28/1980,Trabajador Dependiente,Soltero,Enseñanza Media,Si,57000,Si,Si,Emailing,0,No
44261,4/28/1978,Técnico,Soltero,Técnico Profesional,No,329000,Si,No,Emailing,0,No
44262,4/28/1980,Trabajador Dependiente,Soltero,Universitario,No,777000,Si,No,Emailing,0,No
44263,4/28/1975,Trabajador Dependiente,Soltero,Universitario,No,800000,Si,No,Emailing,0,No
44264,4/28/1989,Trabajador Dependiente,Soltero,Técnico Profesional,Si,-501000,Si,Si,Emailing,0,No
44265,4/28/1983,Trabajador Dependiente,Soltero,Universitario,No,1116000,No,Si,Emailing,0,No
44266,4/28/1980,Trabajador Dependiente,Soltero,Universitario,No,192000,Si,No,Emailing,0,No
44267,4/28/1983,Trabajador Dependiente,Soltero,Universitario,No,4590000,Si,No,Emailing,0,No
44268,4/28/1982,Trabajador Dependiente,Soltero,Enseñanza Media,No,55000,Si,Si,Emailing,0,No
44269,4/28/1979,Trabajador Dependiente,Soltero,Universitario,No,1966000,Si,No,Emailing,0,No
44270,4/28/1985,Trabajador Independiente,Soltero,Técnico Profesional,No,-65000,Si,No,Emailing,0,No
44271,4/28/1979,Trabajador Dependiente,Soltero,Universitario,No,3217000,Si,No,Emailing,0,No
44272,4/28/1983,Trabajador Independiente,Soltero,Enseñanza Media,No,1242000,Si,No,Emailing,0,Si
44273,4/28/1983,Trabajador Dependiente,Soltero,Universitario,No,207000,Si,No,Emailing,0,No
44274,4/28/1980,Trabajador Dependiente,Casado,Universitario,No,894000,Si,No,Emailing,0,No
44275,4/28/1975,Trabajador Dependiente,Soltero,Universitario,No,2798000,Si,No,Emailing,0,No
44276,4/28/1981,Trabajador Dependiente,Casado,Universitario,No,758000,Si,No,Emailing,0,No
44277,4/28/1980,Trabajador Dependiente,Casado,Universitario,No,192000,Si,No,Emailing,0,No
44278,4/28/1976,Trabajador Dependiente,Divorciado,Universitario,No,2428000,Si,No,Emailing,0,No
44279,4/28/1980,Trabajador Dependiente,Soltero,Universitario,No,579000,Si,No,Emailing,0,No
44280,4/28/1975,Trabajador Dependiente,Casado,Universitario,No,1025000,Si,No,Emailing,0,No
44281,4/28/1976,Gerente,Soltero,Universitario,No,1348000,Si,No,Emailing,0,No
44282,4/28/1977,Trabajador Dependiente,Soltero,Universitario,No,681000,Si,No,Emailing,0,No
44283,4/28/1976,Obrero,Soltero,Enseñanza Básica,No,52000,Si,No,Celular,0,No
44284,4/28/1983,Empresario,Soltero,Universitario,No,0,No,No,Emailing,0,No
44285,4/28/1979,Trabajador Dependiente,Soltero,Universitario,No,373000,Si,No,Emailing,0,No
44286,4/28/1976,Trabajador Dependiente,Soltero,Universitario,No,6100000,Si,No,Emailing,0,No
44287,4/28/1979,Obrero,Soltero,Enseñanza Media,No,94000,Si,Si,Celular,0,No
